UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2019-01-01 00:00,2133.75,3920.5,485.25,0.0,0.0,1487.5,255.75,3770.25
2019-01-01 01:00,2149.0,3774.0,485.0,0.0,0.0,1537.75,258.25,3821.75
2019-01-01 02:00,2130.5,3556.5,485.0,0.0,0.0,1600.5,257.5,3966.25
2019-01-01 03:00,2029.0,3285.75,485.25,0.0,0.0,1625.5,254.75,4081.0
2019-01-01 04:00,2117.25,3462.75,485.0,0.0,0.0,1674.0,257.0,4323.0
2019-01-01 05:00,2136.5,3649.75,485.0,0.0,0.0,1673.25,255.5,4280.75
2019-01-01 06:00,2048.75,3624.5,485.0,0.0,0.0,1664.0,251.0,4221.0
2019-01-01 07:00,2088.25,3949.5,485.25,0.0,0.0,1604.0,258.25,4049.25
2019-01-01 08:00,1791.25,4692.75,485.0,0.0,0.0,1397.0,256.5,4197.75
2019-01-01 09:00,1451.75,5136.25,485.0,0.0,0.5,1419.5,247.0,4817.0
2019-01-01 10:00,1454.75,5316.25,485.25,0.0,1.75,1481.0,244.75,5215.25
2019-01-01 11:00,1450.25,5455.75,485.0,0.0,2.75,1488.0,250.75,5174.0
2019-01-01 12:00,1459.5,5546.25,485.0,0.0,3.5,1544.0,253.5,4973.5
2019-01-01 13:00,1481.5,5358.0,485.0,0.0,3.25,1603.75,237.75,4967.5
2019-01-01 14:00,1611.25,5395.0,485.0,0.0,1.25,1633.0,247.25,5107.75
2019-01-01 15:00,1759.75,5216.75,484.0,0.0,0.0,1669.5,255.75,5395.0
2019-01-01 16:00,1818.5,5443.75,484.75,0.0,0.0,1685.25,246.75,6138.0
2019-01-01 17:00,1991.75,5312.25,485.0,0.0,0.0,1693.0,252.5,6258.0
2019-01-01 18:00,2090.75,5201.75,485.0,0.0,0.0,1661.25,236.75,6150.0
2019-01-01 19:00,2245.75,5120.5,485.0,0.0,0.0,1655.0,223.75,6143.75
2019-01-01 20:00,2504.75,4355.5,485.0,0.0,0.0,1676.25,228.25,5710.25
2019-01-01 21:00,2439.75,3890.25,485.0,0.0,0.0,1667.5,233.5,5517.75
2019-01-01 22:00,2473.5,3467.5,485.0,0.0,0.0,1653.5,230.5,5244.25
2019-01-01 23:00,2220.5,3256.0,485.5,0.0,0.0,1613.25,239.75,4788.25
2019-01-02 00:00,2281.5,3022.25,486.0,0.0,0.0,1663.0,233.5,4827.5
2019-01-02 01:00,2388.0,2929.75,486.0,0.0,0.0,1668.75,230.5,4855.0
2019-01-02 02:00,2435.0,2965.75,486.0,0.0,0.0,1686.25,232.5,4877.75
2019-01-02 03:00,2468.0,3006.75,486.0,0.0,0.0,1644.0,227.75,4830.25
2019-01-02 04:00,2601.0,3277.0,485.25,0.0,0.0,1626.75,230.5,4709.0
2019-01-02 05:00,2787.5,3713.0,485.0,0.0,0.0,1547.0,230.0,4847.0
2019-01-02 06:00,2748.5,4671.25,484.0,0.0,0.0,1607.5,222.75,5367.25
2019-01-02 07:00,2856.0,5634.25,484.75,0.0,0.0,1455.0,220.0,5578.25
2019-01-02 08:00,2896.25,5983.25,485.0,0.0,0.5,1336.25,217.5,5417.5
2019-01-02 09:00,2763.25,6177.5,485.0,0.0,1.75,1287.0,225.75,5424.25
2019-01-02 10:00,2946.0,6282.75,485.0,0.0,2.25,1235.25,223.0,5744.0
2019-01-02 11:00,3137.75,6225.25,485.25,0.0,3.0,1202.25,216.25,5445.5
2019-01-02 12:00,3139.0,6227.25,485.0,0.0,2.5,1075.75,216.0,5168.0
2019-01-02 13:00,3155.0,6356.75,485.0,0.0,2.25,946.5,216.75,4951.75
2019-01-02 14:00,3124.0,6322.0,485.0,0.0,0.75,866.75,213.5,4950.0
2019-01-02 15:00,3056.0,6092.0,485.0,0.0,0.0,787.75,215.75,5072.25
2019-01-02 16:00,3086.75,6214.0,484.75,0.0,0.0,613.25,220.0,5774.5
2019-01-02 17:00,3140.0,6146.25,485.0,0.0,0.0,611.5,228.25,6064.0
2019-01-02 18:00,3132.0,6218.5,485.0,0.0,0.0,574.75,229.75,6058.75
2019-01-02 19:00,3065.5,6092.0,485.25,0.0,0.0,602.25,233.5,5370.75
2019-01-02 20:00,2973.75,6070.25,485.25,0.0,0.0,532.25,245.5,4817.0
2019-01-02 21:00,2875.5,6084.75,485.0,0.0,0.0,558.75,249.25,4578.25
2019-01-02 22:00,2770.75,5846.75,485.0,0.0,0.0,696.5,239.0,4280.75
2019-01-02 23:00,2998.0,5274.0,485.25,0.0,0.0,594.75,240.25,4060.5
2019-01-03 00:00,3129.0,4682.75,485.0,0.0,0.0,740.0,244.5,4115.0
2019-01-03 01:00,3135.0,4411.0,483.25,0.0,0.0,780.0,244.25,4063.75
2019-01-03 02:00,3037.75,4216.25,485.0,0.0,0.0,647.75,245.25,3967.25
2019-01-03 03:00,3057.25,4214.75,485.0,0.0,0.0,617.75,239.75,4021.5
2019-01-03 04:00,3048.5,4468.5,485.0,0.0,0.0,540.5,237.0,4075.0
2019-01-03 05:00,3102.0,5507.25,484.75,0.0,0.0,563.0,224.25,4435.5
2019-01-03 06:00,2965.5,6220.75,484.5,0.0,0.0,613.0,212.25,4145.0
2019-01-03 07:00,2607.25,6462.0,484.75,0.0,0.0,612.5,215.75,4193.25
2019-01-03 08:00,2965.75,6679.25,485.0,0.0,1.25,658.25,226.0,4576.0
2019-01-03 09:00,3048.75,6586.5,485.0,0.0,2.75,637.0,225.75,4575.0
2019-01-03 10:00,3049.25,6528.75,485.0,0.0,6.5,610.5,222.0,4451.75
2019-01-03 11:00,3047.0,6496.25,485.0,0.0,7.0,524.0,222.75,4478.0
2019-01-03 12:00,3048.0,6432.25,485.0,0.0,7.25,531.75,223.75,4553.5
2019-01-03 13:00,3085.75,6498.25,485.0,0.0,5.75,438.0,217.75,4575.25
2019-01-03 14:00,3122.0,6539.25,485.25,0.0,2.25,434.75,220.25,4699.5
2019-01-03 15:00,3097.5,6520.25,485.0,0.0,0.25,492.0,219.5,5387.75
2019-01-03 16:00,3099.0,6522.25,485.0,0.0,0.0,395.0,218.5,5631.25
2019-01-03 17:00,3101.25,6651.75,485.0,0.0,0.0,390.75,222.25,6142.5
2019-01-03 18:00,3107.25,6573.0,484.5,0.0,0.0,430.25,225.25,5993.25
2019-01-03 19:00,3109.5,6395.0,484.75,0.0,0.0,487.25,224.5,5561.0
2019-01-03 20:00,3046.25,6054.0,485.0,0.0,0.0,468.25,225.25,5100.5
2019-01-03 21:00,3073.25,5829.5,485.0,0.0,0.0,366.75,228.75,4578.25
2019-01-03 22:00,3061.5,5531.75,485.0,0.0,0.0,319.5,232.5,4648.25
2019-01-03 23:00,3011.0,5169.5,485.25,0.0,0.0,340.75,233.75,4353.75
2019-01-04 00:00,3029.25,4781.5,485.0,0.0,0.0,333.0,230.75,4362.0
2019-01-04 01:00,3060.75,4754.75,485.0,0.0,0.0,504.5,230.25,4384.75
2019-01-04 02:00,3057.0,4332.75,485.0,0.0,0.0,746.5,229.5,4513.0
2019-01-04 03:00,3030.75,4456.75,485.0,0.0,0.0,883.5,242.25,4608.75
2019-01-04 04:00,2995.0,4140.0,485.0,0.0,0.0,1051.5,240.5,4763.25
2019-01-04 05:00,2972.25,5081.25,485.0,0.0,0.0,1067.25,243.25,4979.5
2019-01-04 06:00,3021.25,6034.75,485.0,0.0,0.0,953.5,229.75,4849.5
2019-01-04 07:00,2968.25,6394.25,485.0,0.0,0.0,1007.75,213.25,5011.0
2019-01-04 08:00,3078.0,6481.75,485.0,0.0,0.0,1068.25,223.0,5096.25
2019-01-04 09:00,3080.5,6631.5,485.0,0.0,0.0,1196.25,226.5,5221.0
2019-01-04 10:00,3080.75,6691.0,485.0,0.0,0.25,1216.5,219.25,5399.25
2019-01-04 11:00,3079.75,6622.75,485.0,0.0,1.0,1241.25,201.75,5404.75
2019-01-04 12:00,3081.5,6657.5,485.0,0.0,1.0,1217.5,201.5,5387.25
2019-01-04 13:00,3093.75,6598.25,485.0,0.0,1.0,1171.0,214.75,5373.25
2019-01-04 14:00,3085.75,6663.25,485.0,0.0,0.0,1208.5,216.25,5435.25
2019-01-04 15:00,3072.75,6564.0,485.0,0.0,0.0,1240.5,213.5,5746.0
2019-01-04 16:00,3069.25,6378.75,484.25,0.0,0.0,1319.25,215.0,6442.5
2019-01-04 17:00,2997.5,6056.75,484.5,0.0,0.0,1369.75,227.0,6668.0
2019-01-04 18:00,2957.25,5404.5,485.0,0.0,0.0,1330.0,236.0,6575.0
2019-01-04 19:00,2899.75,4796.5,485.0,0.0,0.0,1264.0,238.0,6520.5
2019-01-04 20:00,2942.0,4789.0,485.25,0.0,0.0,1295.0,238.75,6196.25
2019-01-04 21:00,2913.5,4425.75,485.0,0.0,0.0,1311.5,233.75,5355.5
2019-01-04 22:00,2888.5,4115.5,485.0,0.0,0.0,1309.5,233.5,5208.5
2019-01-04 23:00,2923.75,3999.5,485.5,0.0,0.0,1385.75,234.5,5011.0
2019-01-05 00:00,2973.75,3779.25,485.0,0.0,0.0,1521.5,224.25,5025.0
2019-01-05 01:00,3031.0,3437.5,485.0,0.0,0.0,1552.0,228.5,5142.5
2019-01-05 02:00,3040.75,3460.5,485.0,0.0,0.0,1615.25,251.25,5415.25
2019-01-05 03:00,3032.0,3393.5,485.0,0.0,0.0,1659.5,250.25,5543.0
2019-01-05 04:00,3014.0,3368.75,485.0,0.0,0.0,1677.5,246.5,5391.5
2019-01-05 05:00,2957.5,3436.75,484.25,0.0,0.0,1704.25,252.25,5560.5
2019-01-05 06:00,2904.0,3862.25,484.0,0.0,0.0,1673.5,253.0,5703.25
2019-01-05 07:00,2948.25,4981.25,484.0,0.0,0.0,1630.25,249.75,5817.75
2019-01-05 08:00,3037.25,5445.75,484.0,0.0,0.0,1617.0,246.0,5862.75
2019-01-05 09:00,3083.75,5463.75,484.0,0.0,0.0,1613.5,240.5,5936.25
2019-01-05 10:00,3021.75,5541.0,484.0,0.0,0.75,1598.25,232.75,6001.5
2019-01-05 11:00,3055.75,5607.0,484.75,0.0,1.0,1600.25,231.0,5988.5
2019-01-05 12:00,3021.5,5609.75,485.0,0.0,1.0,1579.25,225.25,5933.75
2019-01-05 13:00,3029.75,5584.75,485.0,0.0,0.75,1563.0,225.5,5940.5
2019-01-05 14:00,3030.5,5582.75,485.0,0.0,0.0,1536.5,233.25,5789.25
2019-01-05 15:00,3000.75,5498.0,485.0,0.0,0.0,1515.5,240.25,6031.5
2019-01-05 16:00,3018.75,5505.0,484.75,0.0,0.0,1449.75,243.5,6672.0
2019-01-05 17:00,3051.25,5530.25,485.0,0.0,0.0,1419.5,245.25,7001.0
2019-01-05 18:00,3065.5,5562.75,485.0,0.0,0.0,1364.0,248.75,6758.5
2019-01-05 19:00,3053.75,5480.25,485.0,0.0,0.0,1367.5,249.5,6388.25
2019-01-05 20:00,3068.25,5377.5,485.25,0.0,0.0,1353.25,250.25,5859.5
2019-01-05 21:00,3037.0,5031.5,485.0,0.0,0.0,1276.25,248.25,5544.0
2019-01-05 22:00,3048.0,4216.25,485.0,0.0,0.0,1294.75,245.0,5218.0
2019-01-05 23:00,3033.25,4187.25,485.0,0.0,0.0,1249.5,241.75,4597.5
2019-01-06 00:00,3063.0,3902.5,485.0,0.0,0.0,1144.5,240.5,4598.5
2019-01-06 01:00,3046.0,3646.0,485.0,0.0,0.0,1084.0,242.75,4393.75
2019-01-06 02:00,3069.5,3624.5,485.0,0.0,0.0,903.5,247.0,4339.0
2019-01-06 03:00,3048.5,3607.0,486.0,0.0,0.0,809.0,245.0,4190.5
2019-01-06 04:00,3051.25,3592.0,486.0,0.0,0.0,805.75,248.5,4096.25
2019-01-06 05:00,3066.0,3655.5,486.0,0.0,0.0,674.5,243.5,4139.25
2019-01-06 06:00,3071.25,4037.25,485.25,0.0,0.0,636.25,244.75,4349.75
2019-01-06 07:00,3050.75,4650.5,485.0,0.0,0.0,627.0,241.25,4404.25
2019-01-06 08:00,3052.5,5296.0,485.0,0.0,0.0,606.75,242.25,4478.25
2019-01-06 09:00,3069.0,5840.0,485.0,0.0,0.0,582.75,245.0,4457.0
2019-01-06 10:00,3075.5,5887.5,485.0,0.0,1.0,447.0,253.0,4517.75
2019-01-06 11:00,3086.0,6002.75,485.0,0.0,1.0,421.5,250.25,4657.25
2019-01-06 12:00,3072.5,5906.25,485.0,0.0,1.0,388.25,243.5,4505.0
2019-01-06 13:00,3079.5,5873.25,485.0,0.0,0.5,444.5,227.25,4527.75
2019-01-06 14:00,3078.0,5848.25,485.0,0.0,0.0,422.5,229.0,4468.0
2019-01-06 15:00,3031.25,5893.0,485.25,0.0,0.0,400.25,242.25,4805.25
2019-01-06 16:00,3059.5,5855.25,484.75,0.0,0.0,450.75,243.5,5421.25
2019-01-06 17:00,3076.5,5875.25,485.0,0.0,0.0,526.0,248.25,5864.25
2019-01-06 18:00,3085.0,5847.75,485.0,0.0,0.0,421.75,251.75,5621.25
2019-01-06 19:00,3063.75,5900.25,484.75,0.0,0.0,288.0,250.0,5364.75
2019-01-06 20:00,3063.5,5841.75,485.0,0.0,0.0,260.0,256.25,4941.25
2019-01-06 21:00,3043.5,5394.25,485.0,0.0,0.0,303.5,258.5,4622.5
2019-01-06 22:00,3041.0,4602.75,484.5,0.0,0.0,393.75,254.75,4293.5
2019-01-06 23:00,2871.5,4327.75,485.0,0.0,0.0,339.0,254.75,3955.0
2019-01-07 00:00,2804.25,4485.75,485.0,0.0,0.0,293.75,257.25,4031.75
2019-01-07 01:00,2799.0,4561.0,485.0,0.0,0.0,339.25,261.25,4063.5
2019-01-07 02:00,2809.0,4196.75,485.25,0.0,0.0,387.75,257.75,4065.0
2019-01-07 03:00,2924.25,4172.0,485.0,0.0,0.0,451.0,259.25,4139.75
2019-01-07 04:00,2977.0,4669.0,485.0,0.0,0.0,492.0,258.0,4291.0
2019-01-07 05:00,2964.75,5522.5,485.0,0.0,0.0,560.25,253.75,4577.75
2019-01-07 06:00,3030.0,6349.25,484.75,0.0,0.0,441.75,248.25,4672.5
2019-01-07 07:00,3036.5,6683.5,484.75,0.0,0.0,487.0,234.5,4993.75
2019-01-07 08:00,3043.5,6783.5,485.0,0.0,0.0,609.5,250.75,5061.5
2019-01-07 09:00,3046.0,6757.5,485.0,0.0,1.0,903.5,242.0,5150.0
2019-01-07 10:00,3041.5,6825.75,485.0,0.0,2.0,1202.75,243.0,5290.5
2019-01-07 11:00,3068.75,6970.5,485.0,0.0,2.25,1254.25,248.5,5569.75
2019-01-07 12:00,3080.0,6803.75,485.0,0.0,2.0,1451.5,243.75,5850.75
2019-01-07 13:00,2980.5,6391.5,485.0,0.0,1.0,1633.0,234.5,6232.0
2019-01-07 14:00,3059.5,6254.75,485.0,0.0,0.5,1701.25,233.0,6619.75
2019-01-07 15:00,3014.75,6251.75,485.0,0.0,0.0,1744.5,230.5,7156.5
2019-01-07 16:00,3048.75,6063.25,485.0,0.0,0.0,1790.5,227.5,8026.0
2019-01-07 17:00,3058.75,5475.5,485.0,0.0,0.0,1781.75,226.25,8618.25
2019-01-07 18:00,3055.0,4840.25,484.75,0.0,0.0,1776.0,229.0,8361.75
2019-01-07 19:00,3050.0,4631.5,484.25,0.0,0.0,1777.0,230.5,7624.75
2019-01-07 20:00,3155.0,4183.0,485.25,0.0,0.0,1796.5,225.75,7380.0
2019-01-07 21:00,3089.75,3822.5,485.0,0.0,0.0,1784.75,233.5,7115.25
2019-01-07 22:00,3052.25,3332.25,484.75,0.0,0.0,1773.5,228.5,6448.5
2019-01-07 23:00,2847.75,2856.5,485.0,0.0,0.0,1719.0,228.25,5658.5
2019-01-08 00:00,2901.5,3048.25,485.25,0.0,0.0,1748.25,235.0,5515.75
2019-01-08 01:00,2748.0,2800.0,486.0,0.0,0.0,1722.75,239.75,5377.75
2019-01-08 02:00,2784.75,2864.25,486.0,0.0,0.0,1686.75,242.25,5374.25
2019-01-08 03:00,2837.0,2872.25,486.0,0.0,0.0,1660.75,232.25,5426.5
2019-01-08 04:00,3001.75,3276.25,486.0,0.0,0.0,1689.5,228.0,5562.0
2019-01-08 05:00,2920.0,4038.5,485.0,0.0,0.0,1698.25,228.5,6067.0
2019-01-08 06:00,2935.25,5272.0,485.0,0.0,0.0,1746.25,220.75,6461.5
2019-01-08 07:00,3036.75,5842.25,485.0,0.0,0.0,1682.25,221.25,6953.25
2019-01-08 08:00,3004.5,5699.75,485.0,0.0,0.25,1636.0,225.5,7053.75
2019-01-08 09:00,2982.0,5302.75,485.5,0.0,1.5,1660.75,230.25,6762.25
2019-01-08 10:00,3262.0,4966.25,485.0,0.0,4.0,1698.0,227.75,6907.75
2019-01-08 11:00,3475.0,4962.0,484.0,0.0,4.5,1664.25,226.25,7194.5
2019-01-08 12:00,3571.5,5017.0,484.25,0.0,4.5,1600.25,222.75,7307.0
2019-01-08 13:00,3587.0,5124.5,484.75,0.0,3.0,1583.75,223.0,7210.0
2019-01-08 14:00,3604.5,5148.0,474.0,0.0,1.5,1619.0,226.25,7014.5
2019-01-08 15:00,3521.25,4966.5,484.0,0.0,0.0,1640.5,224.25,7373.5
2019-01-08 16:00,3586.0,5171.5,484.25,0.0,0.0,1679.25,224.0,8005.5
2019-01-08 17:00,3586.0,4803.5,484.0,0.0,0.0,1737.25,224.5,8416.0
2019-01-08 18:00,3580.75,4327.75,484.0,0.0,0.0,1731.5,226.0,8251.0
2019-01-08 19:00,3490.0,4044.0,484.25,0.0,0.0,1749.75,230.25,7537.0
2019-01-08 20:00,3488.5,3983.0,484.25,0.0,0.0,1751.0,233.25,6868.75
2019-01-08 21:00,3466.75,3827.25,484.25,0.0,0.0,1734.75,236.0,6376.75
2019-01-08 22:00,3491.25,3323.0,484.25,0.0,0.0,1722.0,237.5,5846.25
2019-01-08 23:00,3514.75,3024.5,485.25,0.0,0.0,1679.5,239.5,5173.5
2019-01-09 00:00,3486.25,2955.25,485.0,0.0,0.0,1655.75,245.0,4961.25
2019-01-09 01:00,3424.0,2977.5,485.5,0.0,0.0,1639.25,243.5,4816.0
2019-01-09 02:00,3192.5,3258.75,486.0,0.0,0.0,1588.75,244.25,4782.5
2019-01-09 03:00,3178.0,2997.25,486.0,0.0,0.0,1643.5,237.0,4855.5
2019-01-09 04:00,3221.25,3268.5,486.0,0.0,0.0,1589.0,235.25,5087.5
2019-01-09 05:00,3445.0,4195.25,485.0,0.0,0.0,1581.25,233.75,5852.75
2019-01-09 06:00,3618.75,5291.75,485.25,0.0,0.0,1479.0,229.25,6167.25
2019-01-09 07:00,3740.75,5528.5,485.0,0.0,0.0,1496.5,227.75,6460.5
2019-01-09 08:00,3737.5,5610.25,485.0,0.0,1.0,1493.5,221.75,6412.5
2019-01-09 09:00,3718.75,5515.75,484.75,0.0,3.0,1404.0,227.0,6318.25
2019-01-09 10:00,3740.75,5554.5,485.0,0.0,6.25,1505.5,219.25,6520.75
2019-01-09 11:00,3731.25,5574.0,485.0,0.0,8.75,1557.0,204.75,6813.5
2019-01-09 12:00,3746.5,5597.0,485.0,0.0,10.5,1592.25,205.5,6844.25
2019-01-09 13:00,3717.5,5633.75,485.0,0.0,8.25,1600.5,211.0,6911.5
2019-01-09 14:00,3741.25,5604.75,485.0,0.0,4.25,1571.0,224.0,6842.5
2019-01-09 15:00,3645.25,5569.0,485.25,0.0,0.5,1522.5,224.25,6927.25
2019-01-09 16:00,3711.0,5735.75,485.0,0.0,0.0,1505.75,228.0,7361.25
2019-01-09 17:00,3717.75,5722.0,485.0,0.0,0.0,1470.5,235.25,7811.75
2019-01-09 18:00,3618.0,5662.5,485.0,0.0,0.0,1419.0,233.5,7577.0
2019-01-09 19:00,3600.75,5622.0,485.5,0.0,0.0,1373.25,237.75,6900.25
2019-01-09 20:00,3605.5,5598.0,485.25,0.0,0.0,1283.75,233.25,6249.75
2019-01-09 21:00,3587.25,5234.25,485.0,0.0,0.0,1153.25,229.25,5880.75
2019-01-09 22:00,3548.75,4723.5,485.0,0.0,0.0,1107.75,226.0,5323.5
2019-01-09 23:00,3559.75,4660.5,485.0,0.0,0.0,932.25,222.75,4633.5
2019-01-10 00:00,3489.75,4516.25,485.0,0.0,0.0,746.5,221.5,4518.0
2019-01-10 01:00,3524.25,4507.0,485.25,0.0,0.0,553.25,214.75,4427.75
2019-01-10 02:00,3557.25,4535.25,485.0,0.0,0.0,454.25,211.5,4312.75
2019-01-10 03:00,3513.75,4586.0,485.0,0.0,0.0,321.75,238.75,4212.0
2019-01-10 04:00,3599.0,4928.75,485.0,0.0,0.0,238.25,240.25,4283.75
2019-01-10 05:00,3625.5,5996.25,486.0,0.0,0.0,151.5,216.75,4674.5
2019-01-10 06:00,3621.5,6110.25,485.0,0.0,0.0,114.5,207.75,4813.5
2019-01-10 07:00,3627.0,6228.0,485.0,0.0,0.0,98.25,214.75,4881.5
2019-01-10 08:00,3776.5,6338.25,485.0,0.0,0.5,111.75,217.25,4871.5
2019-01-10 09:00,3849.75,6310.25,485.0,0.0,1.25,124.5,217.0,4900.75
2019-01-10 10:00,3841.25,6321.0,485.0,0.0,2.5,104.0,213.25,5001.25
2019-01-10 11:00,3860.5,6405.25,485.0,0.0,3.0,118.0,213.5,4996.25
2019-01-10 12:00,3862.25,6407.75,485.0,0.0,2.25,125.25,207.0,4995.25
2019-01-10 13:00,3867.25,6448.25,485.0,0.0,2.25,131.25,203.0,5033.5
2019-01-10 14:00,3585.25,6692.75,485.5,0.0,1.25,133.25,216.75,5225.25
2019-01-10 15:00,3598.25,6798.5,485.75,0.0,0.0,157.75,218.25,5678.0
2019-01-10 16:00,3871.0,6772.25,485.25,0.0,0.0,210.25,222.5,6186.5
2019-01-10 17:00,3869.5,6653.0,485.0,0.0,0.0,268.25,227.25,6615.25
2019-01-10 18:00,3865.75,6608.25,485.25,0.0,0.0,336.0,223.0,6508.5
2019-01-10 19:00,3809.5,6658.0,485.25,0.0,0.0,414.25,233.0,6202.5
2019-01-10 20:00,3659.75,6476.25,485.5,0.0,0.0,458.25,239.25,5958.25
2019-01-10 21:00,3641.75,6345.5,485.0,0.0,0.0,507.75,238.0,5636.75
2019-01-10 22:00,3595.25,5320.5,485.0,0.0,0.0,579.0,239.25,5075.75
2019-01-10 23:00,3595.75,5106.5,484.5,0.0,0.0,545.75,242.25,4587.0
2019-01-11 00:00,3588.0,4921.5,484.0,0.0,0.0,491.0,239.25,4537.0
2019-01-11 01:00,3605.25,4608.5,484.0,0.0,0.0,530.0,241.75,4153.5
2019-01-11 02:00,3604.75,4635.25,484.0,0.0,0.0,672.25,250.25,4111.0
2019-01-11 03:00,3606.25,4470.5,484.75,0.0,0.0,770.25,245.5,4172.75
2019-01-11 04:00,3581.5,4501.5,485.0,0.0,0.0,765.25,243.25,4378.5
2019-01-11 05:00,3541.75,5321.0,485.0,0.0,0.0,888.25,241.0,4888.0
2019-01-11 06:00,3527.25,5952.0,484.75,0.0,0.0,982.25,236.25,5383.0
2019-01-11 07:00,3623.75,6278.0,484.5,0.0,0.0,968.0,234.5,5338.5
2019-01-11 08:00,3671.25,6265.75,484.0,0.0,0.5,1143.5,234.25,5457.5
2019-01-11 09:00,3684.25,6133.25,484.0,0.0,1.75,1103.25,225.75,5492.25
2019-01-11 10:00,3686.25,6289.25,485.0,0.0,3.25,1189.25,231.5,5787.5
2019-01-11 11:00,3700.0,6230.5,484.75,0.0,4.75,1248.75,226.0,5794.5
2019-01-11 12:00,3688.5,5930.0,484.75,0.0,5.75,1284.0,231.75,5891.0
2019-01-11 13:00,3703.5,5934.75,485.0,0.0,3.5,1356.75,226.25,5935.75
2019-01-11 14:00,3693.75,5876.5,485.0,0.0,1.5,1503.0,222.75,6110.5
2019-01-11 15:00,3586.25,6014.25,485.0,0.0,0.25,1526.25,222.5,6513.25
2019-01-11 16:00,3561.75,6165.75,485.25,0.0,0.0,1527.5,228.5,7049.0
2019-01-11 17:00,3594.25,5969.75,485.0,0.0,0.0,1453.0,238.75,7430.5
2019-01-11 18:00,3578.75,5566.0,485.0,0.0,0.0,1409.75,238.75,7072.0
2019-01-11 19:00,3549.75,4937.0,485.25,0.0,0.0,1297.5,240.0,6646.0
2019-01-11 20:00,3481.25,4690.0,485.0,0.0,0.0,1209.0,235.25,6211.0
2019-01-11 21:00,3549.25,4280.5,485.0,0.0,0.0,1174.0,236.5,5863.0
2019-01-11 22:00,3414.5,3719.0,485.0,0.0,0.0,1146.0,248.5,5460.25
2019-01-11 23:00,3449.5,3236.25,485.0,0.0,0.0,1133.0,247.5,4718.25
2019-01-12 00:00,3469.25,2792.5,485.0,0.0,0.0,1185.25,241.0,4004.25
2019-01-12 01:00,3501.0,2933.5,485.0,0.0,0.0,1185.25,244.75,3814.0
2019-01-12 02:00,3581.25,2760.5,486.0,0.0,0.0,1106.75,249.0,3803.75
2019-01-12 03:00,3576.5,2713.25,486.0,0.0,0.0,1273.5,248.25,3956.5
2019-01-12 04:00,3535.75,2731.0,486.0,0.0,0.0,1319.5,251.25,3984.75
2019-01-12 05:00,3529.0,3023.5,485.5,0.0,0.0,1379.0,262.0,4158.5
2019-01-12 06:00,3485.0,3950.75,485.25,0.0,0.0,1543.5,261.25,4687.75
2019-01-12 07:00,3529.0,4922.5,485.0,0.0,0.0,1556.5,260.5,5189.5
2019-01-12 08:00,3643.0,5068.75,485.0,0.0,0.0,1560.25,250.25,5453.75
2019-01-12 09:00,3681.5,5097.25,485.0,0.0,0.25,1535.5,249.25,5913.25
2019-01-12 10:00,3700.25,5110.5,484.75,0.0,1.25,1585.25,248.75,6255.0
2019-01-12 11:00,3703.25,5043.5,484.75,0.0,1.5,1574.5,243.25,6283.75
2019-01-12 12:00,3703.5,4942.5,485.0,0.0,1.5,1598.5,240.75,6211.0
2019-01-12 13:00,3642.5,4999.25,485.0,0.0,2.0,1590.5,241.5,6114.25
2019-01-12 14:00,3658.0,5077.25,485.0,0.0,0.75,1605.75,239.5,6069.0
2019-01-12 15:00,3605.5,5043.75,485.0,0.0,0.0,1580.0,246.5,6158.0
2019-01-12 16:00,3648.0,5076.25,485.0,0.0,0.0,1571.5,253.0,6840.5
2019-01-12 17:00,3636.25,4849.5,485.0,0.0,0.0,1584.25,255.25,7237.5
2019-01-12 18:00,3638.5,4758.75,485.0,0.0,0.0,1605.25,255.0,6926.25
2019-01-12 19:00,3550.0,4748.0,485.0,0.0,0.0,1578.75,248.25,6335.5
2019-01-12 20:00,3477.0,3942.75,485.0,0.0,0.0,1554.0,244.5,5529.75
2019-01-12 21:00,3522.5,3569.0,485.0,0.0,0.0,1536.0,252.75,5275.75
2019-01-12 22:00,3533.25,3481.0,484.75,0.0,0.0,1492.0,254.25,4863.0
2019-01-12 23:00,3472.25,2847.0,485.0,0.0,0.0,1414.0,259.25,4184.75
2019-01-13 00:00,3518.0,2664.5,485.0,0.0,0.0,1348.0,250.75,3961.75
2019-01-13 01:00,3474.25,2710.0,485.25,0.0,0.0,1253.0,239.5,3791.75
2019-01-13 02:00,3154.5,2302.5,485.0,0.0,0.0,1358.75,240.5,3826.0
2019-01-13 03:00,2631.75,2190.5,485.0,0.0,0.0,1406.75,252.25,3930.5
2019-01-13 04:00,2231.0,2169.5,485.0,0.0,0.0,1526.25,253.0,4192.5
2019-01-13 05:00,2354.25,2135.5,485.5,0.0,0.0,1641.25,249.75,4669.5
2019-01-13 06:00,2643.0,2346.75,485.0,0.0,0.0,1653.5,250.25,5035.25
2019-01-13 07:00,3081.75,2514.0,485.0,0.0,0.0,1672.75,240.5,5329.25
2019-01-13 08:00,3506.75,3121.25,485.0,0.0,0.75,1666.25,237.25,5398.5
2019-01-13 09:00,3605.5,3239.25,485.0,0.0,1.0,1669.0,249.75,5659.5
2019-01-13 10:00,3590.0,3140.5,485.25,0.0,1.0,1682.75,247.0,5882.0
