UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2019-01-01 00:00,0.0,1637.0,2376.0,0.0,39.0,0.0,805.0,417.0,673.0
2019-01-01 01:00,0.0,1587.0,2383.0,0.0,40.0,0.0,846.0,418.0,631.0
2019-01-01 02:00,0.0,1598.0,2413.0,0.0,39.0,0.0,854.0,417.0,619.0
2019-01-01 03:00,0.0,1535.0,2416.0,0.0,37.0,0.0,1001.0,419.0,619.0
2019-01-01 04:00,0.0,1566.0,2438.0,0.0,34.0,0.0,1011.0,427.0,633.0
2019-01-01 05:00,0.0,1501.0,2451.0,0.0,35.0,0.0,1214.0,427.0,652.0
2019-01-01 06:00,0.0,1602.0,2449.0,0.0,35.0,0.0,1318.0,445.0,667.0
2019-01-01 07:00,0.0,1652.0,2449.0,0.0,35.0,0.0,1156.0,455.0,665.0
2019-01-01 08:00,0.0,1677.0,2452.0,0.0,35.0,13.0,1076.0,452.0,679.0
2019-01-01 09:00,0.0,1612.0,2464.0,0.0,37.0,66.0,1241.0,453.0,690.0
2019-01-01 10:00,0.0,1698.0,2493.0,0.0,38.0,126.0,1129.0,452.0,692.0
2019-01-01 11:00,0.0,1721.0,2532.0,0.0,38.0,121.0,1319.0,455.0,715.0
2019-01-01 12:00,0.0,1919.0,2567.0,0.0,37.0,90.0,1263.0,455.0,715.0
2019-01-01 13:00,0.0,1865.0,2570.0,0.0,38.0,70.0,1013.0,445.0,770.0
2019-01-01 14:00,0.0,2015.0,2573.0,0.0,38.0,54.0,1094.0,445.0,792.0
2019-01-01 15:00,0.0,2011.0,2577.0,0.0,38.0,9.0,1400.0,438.0,763.0
2019-01-01 16:00,0.0,2107.0,2573.0,0.0,37.0,0.0,1437.0,438.0,699.0
2019-01-01 17:00,0.0,2170.0,2588.0,0.0,37.0,0.0,1634.0,443.0,652.0
2019-01-01 18:00,0.0,2074.0,2626.0,0.0,36.0,0.0,1646.0,440.0,632.0
2019-01-01 19:00,0.0,2121.0,2645.0,0.0,36.0,0.0,1778.0,422.0,601.0
2019-01-01 20:00,0.0,2223.0,2675.0,0.0,36.0,0.0,1790.0,410.0,582.0
2019-01-01 21:00,0.0,2190.0,2698.0,0.0,36.0,0.0,1719.0,418.0,569.0
2019-01-01 22:00,0.0,2293.0,2708.0,0.0,36.0,0.0,1653.0,416.0,632.0
2019-01-01 23:00,0.0,2583.0,2711.0,0.0,36.0,0.0,1595.0,414.0,672.0
2019-01-02 00:00,0.0,2685.0,2740.0,0.0,36.0,0.0,1594.0,403.0,672.0
2019-01-02 01:00,0.0,2676.0,2743.0,0.0,36.0,0.0,1563.0,403.0,642.0
2019-01-02 02:00,0.0,2741.0,2746.0,0.0,36.0,0.0,1558.0,400.0,644.0
2019-01-02 03:00,0.0,2856.0,2756.0,0.0,36.0,0.0,1473.0,405.0,636.0
2019-01-02 04:00,0.0,3133.0,2775.0,0.0,35.0,0.0,1322.0,389.0,648.0
2019-01-02 05:00,0.0,3758.0,2789.0,0.0,34.0,0.0,1337.0,367.0,718.0
2019-01-02 06:00,0.0,4290.0,2793.0,0.0,35.0,0.0,1320.0,346.0,747.0
2019-01-02 07:00,0.0,4536.0,2828.0,0.0,35.0,0.0,1440.0,365.0,764.0
2019-01-02 08:00,0.0,4623.0,2838.0,0.0,35.0,54.0,1335.0,386.0,791.0
2019-01-02 09:00,0.0,4750.0,2840.0,35.0,35.0,180.0,1274.0,392.0,801.0
2019-01-02 10:00,0.0,4845.0,2844.0,153.0,34.0,294.0,1148.0,389.0,810.0
2019-01-02 11:00,0.0,4897.0,2866.0,154.0,35.0,350.0,1235.0,394.0,798.0
2019-01-02 12:00,0.0,4920.0,2906.0,154.0,35.0,310.0,995.0,409.0,819.0
2019-01-02 13:00,0.0,4883.0,2939.0,153.0,34.0,247.0,852.0,452.0,796.0
2019-01-02 14:00,0.0,4923.0,2942.0,154.0,34.0,127.0,763.0,489.0,783.0
2019-01-02 15:00,0.0,4879.0,2949.0,154.0,34.0,18.0,682.0,531.0,823.0
2019-01-02 16:00,0.0,4931.0,2966.0,12.0,32.0,0.0,568.0,593.0,833.0
2019-01-02 17:00,0.0,5013.0,2966.0,0.0,31.0,0.0,592.0,613.0,846.0
2019-01-02 18:00,0.0,5008.0,2965.0,0.0,31.0,0.0,523.0,637.0,810.0
2019-01-02 19:00,0.0,4850.0,2953.0,0.0,32.0,0.0,454.0,627.0,803.0
2019-01-02 20:00,0.0,4260.0,2991.0,0.0,32.0,0.0,457.0,625.0,765.0
2019-01-02 21:00,0.0,4498.0,3019.0,0.0,31.0,0.0,431.0,621.0,728.0
2019-01-02 22:00,0.0,4493.0,3042.0,0.0,30.0,0.0,471.0,613.0,766.0
2019-01-02 23:00,0.0,3534.0,3083.0,0.0,30.0,0.0,369.0,613.0,778.0
2019-01-03 00:00,0.0,3015.0,3113.0,0.0,32.0,0.0,470.0,609.0,730.0
2019-01-03 01:00,0.0,2936.0,3141.0,0.0,35.0,0.0,357.0,612.0,734.0
2019-01-03 02:00,0.0,2839.0,3165.0,0.0,37.0,0.0,283.0,617.0,754.0
2019-01-03 03:00,0.0,2922.0,3194.0,0.0,37.0,0.0,257.0,615.0,730.0
2019-01-03 04:00,0.0,3133.0,3220.0,0.0,35.0,0.0,213.0,607.0,775.0
2019-01-03 05:00,0.0,3560.0,3275.0,0.0,28.0,0.0,219.0,607.0,805.0
2019-01-03 06:00,0.0,4372.0,3304.0,0.0,24.0,0.0,276.0,607.0,824.0
2019-01-03 07:00,0.0,4691.0,3343.0,0.0,27.0,0.0,254.0,617.0,825.0
2019-01-03 08:00,0.0,4693.0,3386.0,0.0,30.0,53.0,267.0,611.0,830.0
2019-01-03 09:00,0.0,4652.0,3429.0,0.0,31.0,173.0,274.0,609.0,841.0
2019-01-03 10:00,0.0,4584.0,3464.0,0.0,31.0,300.0,233.0,610.0,851.0
2019-01-03 11:00,0.0,4642.0,3483.0,0.0,29.0,370.0,182.0,608.0,852.0
2019-01-03 12:00,0.0,4566.0,3481.0,0.0,30.0,406.0,212.0,608.0,849.0
2019-01-03 13:00,0.0,4611.0,3480.0,0.0,30.0,296.0,204.0,614.0,839.0
2019-01-03 14:00,0.0,4658.0,3480.0,0.0,30.0,157.0,242.0,627.0,850.0
2019-01-03 15:00,0.0,4686.0,3480.0,0.0,30.0,23.0,259.0,622.0,863.0
2019-01-03 16:00,0.0,4671.0,3483.0,0.0,30.0,0.0,382.0,637.0,847.0
2019-01-03 17:00,0.0,4747.0,3480.0,0.0,30.0,0.0,469.0,639.0,804.0
2019-01-03 18:00,0.0,4760.0,3479.0,0.0,30.0,0.0,469.0,641.0,799.0
2019-01-03 19:00,0.0,4701.0,3479.0,0.0,30.0,0.0,443.0,639.0,786.0
2019-01-03 20:00,0.0,4600.0,3482.0,0.0,31.0,0.0,522.0,614.0,775.0
2019-01-03 21:00,0.0,4050.0,3479.0,0.0,32.0,0.0,568.0,611.0,662.0
2019-01-03 22:00,0.0,4036.0,3481.0,0.0,33.0,0.0,403.0,614.0,692.0
2019-01-03 23:00,0.0,3918.0,3456.0,0.0,31.0,0.0,269.0,612.0,717.0
2019-01-04 00:00,0.0,3883.0,3477.0,0.0,25.0,0.0,187.0,626.0,792.0
2019-01-04 01:00,0.0,3738.0,3509.0,0.0,23.0,0.0,126.0,629.0,778.0
2019-01-04 02:00,0.0,3609.0,3533.0,0.0,22.0,0.0,195.0,627.0,769.0
2019-01-04 03:00,0.0,3647.0,3564.0,0.0,26.0,0.0,303.0,628.0,768.0
2019-01-04 04:00,0.0,3712.0,3594.0,0.0,32.0,0.0,330.0,625.0,775.0
2019-01-04 05:00,0.0,4127.0,3613.0,0.0,31.0,0.0,273.0,638.0,784.0
2019-01-04 06:00,0.0,4714.0,3616.0,0.0,25.0,0.0,340.0,647.0,825.0
2019-01-04 07:00,0.0,4810.0,3611.0,0.0,21.0,0.0,336.0,643.0,845.0
2019-01-04 08:00,0.0,4776.0,3608.0,0.0,25.0,56.0,308.0,644.0,841.0
2019-01-04 09:00,0.0,4738.0,3608.0,0.0,30.0,163.0,367.0,645.0,841.0
2019-01-04 10:00,0.0,4803.0,3608.0,0.0,33.0,224.0,449.0,641.0,862.0
2019-01-04 11:00,0.0,4785.0,3610.0,0.0,35.0,169.0,498.0,639.0,871.0
2019-01-04 12:00,0.0,4841.0,3605.0,0.0,35.0,115.0,667.0,641.0,878.0
2019-01-04 13:00,0.0,5170.0,3609.0,0.0,31.0,74.0,610.0,649.0,877.0
2019-01-04 14:00,0.0,5301.0,3610.0,0.0,22.0,28.0,630.0,646.0,873.0
2019-01-04 15:00,0.0,5331.0,3612.0,0.0,14.0,4.0,713.0,649.0,876.0
2019-01-04 16:00,0.0,5291.0,3631.0,0.0,16.0,0.0,741.0,646.0,875.0
2019-01-04 17:00,0.0,5278.0,3642.0,0.0,24.0,0.0,779.0,656.0,867.0
2019-01-04 18:00,0.0,5131.0,3643.0,0.0,33.0,0.0,670.0,657.0,855.0
2019-01-04 19:00,0.0,4969.0,3662.0,0.0,38.0,0.0,580.0,642.0,802.0
2019-01-04 20:00,0.0,4536.0,3669.0,0.0,34.0,0.0,578.0,633.0,803.0
2019-01-04 21:00,0.0,4327.0,3667.0,0.0,32.0,0.0,655.0,631.0,781.0
2019-01-04 22:00,0.0,4129.0,3668.0,0.0,30.0,0.0,733.0,625.0,784.0
2019-01-04 23:00,0.0,3281.0,3689.0,0.0,27.0,0.0,762.0,628.0,783.0
2019-01-05 00:00,0.0,2908.0,3701.0,0.0,24.0,0.0,691.0,632.0,799.0
2019-01-05 01:00,0.0,2866.0,3700.0,0.0,19.0,0.0,672.0,632.0,810.0
2019-01-05 02:00,0.0,2961.0,3704.0,0.0,12.0,0.0,617.0,627.0,768.0
2019-01-05 03:00,0.0,2834.0,3703.0,0.0,13.0,0.0,705.0,625.0,810.0
2019-01-05 04:00,0.0,2874.0,3714.0,0.0,15.0,0.0,757.0,627.0,806.0
2019-01-05 05:00,0.0,2851.0,3731.0,0.0,19.0,0.0,848.0,633.0,793.0
2019-01-05 06:00,0.0,2853.0,3733.0,0.0,28.0,0.0,911.0,647.0,778.0
2019-01-05 07:00,0.0,2844.0,3732.0,0.0,30.0,0.0,1003.0,652.0,761.0
2019-01-05 08:00,0.0,2976.0,3729.0,0.0,32.0,15.0,1018.0,649.0,788.0
2019-01-05 09:00,0.0,3166.0,3730.0,0.0,32.0,44.0,1118.0,646.0,832.0
2019-01-05 10:00,0.0,3266.0,3732.0,0.0,31.0,59.0,1050.0,645.0,857.0
2019-01-05 11:00,0.0,3218.0,3737.0,0.0,30.0,80.0,1023.0,650.0,865.0
2019-01-05 12:00,0.0,3161.0,3737.0,0.0,25.0,79.0,1015.0,654.0,869.0
2019-01-05 13:00,0.0,3185.0,3738.0,0.0,23.0,60.0,946.0,657.0,864.0
2019-01-05 14:00,0.0,3213.0,3741.0,0.0,28.0,26.0,942.0,642.0,866.0
2019-01-05 15:00,0.0,3158.0,3764.0,0.0,30.0,2.0,880.0,646.0,859.0
2019-01-05 16:00,0.0,3180.0,3772.0,0.0,30.0,0.0,845.0,641.0,817.0
2019-01-05 17:00,0.0,3151.0,3771.0,0.0,29.0,0.0,852.0,639.0,758.0
2019-01-05 18:00,0.0,3215.0,3782.0,0.0,29.0,0.0,850.0,644.0,713.0
2019-01-05 19:00,0.0,3026.0,3807.0,0.0,29.0,0.0,737.0,619.0,721.0
2019-01-05 20:00,0.0,2935.0,3808.0,0.0,28.0,0.0,726.0,602.0,719.0
2019-01-05 21:00,0.0,2891.0,3808.0,0.0,28.0,0.0,720.0,597.0,678.0
2019-01-05 22:00,0.0,2615.0,3809.0,0.0,28.0,0.0,773.0,611.0,749.0
2019-01-05 23:00,0.0,2041.0,3808.0,0.0,29.0,0.0,738.0,621.0,721.0
2019-01-06 00:00,0.0,1919.0,3808.0,0.0,29.0,0.0,511.6666666666667,615.0,705.0
2019-01-06 01:00,0.0,2038.0,3810.0,0.0,29.0,0.0,423.22222222222223,609.0,686.0
2019-01-06 02:00,0.0,2094.0,3813.0,0.0,30.0,0.0,375.0740740740741,610.0,677.0
2019-01-06 03:00,0.0,1990.0,3827.0,0.0,29.0,0.0,396.358024691358,612.0,690.0
2019-01-06 04:00,0.0,1991.0,3845.0,0.0,28.0,0.0,448.4526748971193,611.0,703.0
2019-01-06 05:00,0.0,2102.0,3851.0,0.0,27.0,0.0,498.1508916323731,608.0,738.0
2019-01-06 06:00,0.0,2087.0,3851.0,0.0,27.0,0.0,552.3836305441243,607.0,766.0
2019-01-06 07:00,0.0,2339.0,3853.0,0.0,26.0,0.0,615.1278768480414,605.0,796.0
2019-01-06 08:00,0.0,2405.0,3875.0,0.0,25.0,24.0,691.3759589493471,600.0,799.0
2019-01-06 09:00,0.0,2717.0,3883.0,0.0,26.0,69.0,755.791986316449,609.0,823.0
2019-01-06 10:00,0.0,2891.0,3882.0,0.0,28.0,108.0,850.2639954388163,617.0,833.0
2019-01-06 11:00,0.0,2867.0,3883.0,0.0,29.0,121.0,755.0659988597041,613.0,837.0
2019-01-06 12:00,0.0,2904.0,3882.0,0.0,29.0,117.0,91.0,612.0,855.0
2019-01-06 13:00,0.0,2974.0,3882.0,0.0,28.0,83.0,784.0,609.0,864.0
2019-01-06 14:00,0.0,2948.0,3883.0,0.0,28.0,40.0,1043.0,612.0,860.0
2019-01-06 15:00,0.0,2917.0,3883.0,0.0,28.0,5.0,1157.0,610.0,860.0
2019-01-06 16:00,0.0,2876.0,3882.0,0.0,28.0,0.0,1264.6666666666667,611.0,834.0
2019-01-06 17:00,0.0,2911.0,3896.0,0.0,28.0,0.0,1334.5555555555557,620.0,794.0
2019-01-06 18:00,0.0,2892.0,3908.0,0.0,28.0,0.0,1419.1851851851852,622.0,749.0
2019-01-06 19:00,0.0,2923.0,3909.0,0.0,27.0,0.0,1436.0617283950617,628.0,764.0
2019-01-06 20:00,0.0,2909.0,3908.0,0.0,28.0,0.0,1445.0205761316872,625.0,742.0
2019-01-06 21:00,0.0,2793.0,3906.0,0.0,28.0,0.0,1473.3401920438957,622.0,742.0
2019-01-06 22:00,0.0,2852.0,3905.0,0.0,28.0,0.0,1495.1133973479652,619.0,753.0
2019-01-06 23:00,0.0,2510.0,3906.0,0.0,29.0,0.0,1135.0283493369914,621.0,672.0
2019-01-07 00:00,0.0,2465.0,3907.0,0.0,30.0,0.0,106.0,618.0,658.0
2019-01-07 01:00,0.0,2408.0,3935.0,0.0,31.0,0.0,86.0,621.0,650.0
2019-01-07 02:00,0.0,2426.0,3950.0,0.0,31.0,0.0,85.0,618.0,659.0
2019-01-07 03:00,0.0,2397.0,3949.0,0.0,30.0,0.0,109.0,604.0,678.0
2019-01-07 04:00,0.0,2631.0,3963.0,0.0,30.0,0.0,192.0,612.0,693.0
2019-01-07 05:00,0.0,3244.0,3986.0,0.0,29.0,0.0,198.0,617.0,719.0
2019-01-07 06:00,0.0,3890.0,3987.0,0.0,28.0,0.0,248.0,617.0,802.0
2019-01-07 07:00,0.0,4185.0,3987.0,0.0,28.0,0.0,290.0,626.0,828.0
2019-01-07 08:00,0.0,4173.0,3992.0,0.0,28.0,29.0,441.0,624.0,832.0
2019-01-07 09:00,0.0,4027.0,4010.0,0.0,28.0,83.0,458.0,623.0,803.0
2019-01-07 10:00,0.0,4083.0,4011.0,0.0,28.0,125.0,745.0,621.0,815.0
2019-01-07 11:00,0.0,4077.0,4011.0,0.0,27.0,152.0,1056.0,589.0,842.0
2019-01-07 12:00,0.0,3905.0,4009.0,0.0,24.0,177.0,1298.0,560.0,842.0
2019-01-07 13:00,0.0,3799.0,4007.0,0.0,24.0,114.0,1315.0,559.0,848.0
2019-01-07 14:00,0.0,3810.0,4007.0,0.0,25.0,45.0,1403.0,552.0,849.0
2019-01-07 15:00,0.0,3780.0,4011.0,0.0,27.0,4.0,1548.0,555.0,844.0
2019-01-07 16:00,0.0,3841.0,4012.0,0.0,25.0,0.0,1792.0,558.0,843.0
2019-01-07 17:00,0.0,3782.0,4020.0,0.0,23.0,0.0,1887.0,559.0,810.0
2019-01-07 18:00,0.0,3638.0,4043.0,0.0,22.0,0.0,2073.0,563.0,763.0
2019-01-07 19:00,0.0,3285.0,4049.0,0.0,23.0,0.0,2152.0,542.0,692.0
2019-01-07 20:00,0.0,2960.0,4051.0,0.0,24.0,0.0,2173.0,532.0,723.0
2019-01-07 21:00,0.0,2930.0,4055.0,0.0,25.0,0.0,2255.0,535.0,734.0
2019-01-07 22:00,0.0,2697.0,4055.0,0.0,24.0,0.0,2239.0,531.0,711.0
2019-01-07 23:00,0.0,2319.0,4052.0,0.0,24.0,0.0,2201.0,532.0,697.0
2019-01-08 00:00,0.0,2240.0,4055.0,0.0,22.0,0.0,2135.0,533.0,684.0
2019-01-08 01:00,0.0,2288.0,4063.0,0.0,24.0,0.0,2218.0,526.0,682.0
2019-01-08 02:00,0.0,2268.0,4071.0,0.0,32.0,0.0,2147.0,530.0,682.0
2019-01-08 03:00,0.0,2323.0,4072.0,0.0,38.0,0.0,2127.0,531.0,673.0
2019-01-08 04:00,0.0,2543.0,4072.0,0.0,32.0,0.0,2124.0,531.0,688.0
2019-01-08 05:00,0.0,3239.0,4073.0,0.0,20.0,0.0,2103.0,531.0,731.0
2019-01-08 06:00,0.0,3599.0,4074.0,0.0,11.0,0.0,2145.0,532.0,785.0
2019-01-08 07:00,0.0,3749.0,4071.0,0.0,12.0,0.0,2177.0,538.0,811.0
2019-01-08 08:00,0.0,3783.0,4071.0,0.0,15.0,64.0,2176.0,546.0,790.0
2019-01-08 09:00,0.0,3775.0,4072.0,0.0,22.0,213.0,2161.0,552.0,800.0
2019-01-08 10:00,0.0,3693.0,4073.0,0.0,28.0,377.0,2177.0,542.0,803.0
2019-01-08 11:00,0.0,3428.0,4075.0,0.0,30.0,411.0,2299.0,546.0,775.0
2019-01-08 12:00,0.0,3591.0,4082.0,0.0,30.0,357.0,2339.0,551.0,758.0
2019-01-08 13:00,0.0,3649.0,4082.0,0.0,31.0,278.0,2354.0,547.0,774.0
2019-01-08 14:00,0.0,3612.0,4080.0,0.0,32.0,145.0,2306.0,549.0,782.0
2019-01-08 15:00,0.0,3684.0,4082.0,0.0,31.0,30.0,2224.0,549.0,796.0
2019-01-08 16:00,0.0,3540.0,4082.0,0.0,29.0,0.0,2251.0,548.0,802.0
2019-01-08 17:00,0.0,3430.0,4081.0,0.0,28.0,0.0,2252.0,548.0,770.0
2019-01-08 18:00,0.0,3428.0,4081.0,0.0,26.0,0.0,2215.0,548.0,780.0
2019-01-08 19:00,0.0,3129.0,4079.0,0.0,28.0,0.0,2123.0,531.0,775.0
2019-01-08 20:00,0.0,3015.0,4081.0,0.0,28.0,0.0,2022.0,520.0,776.0
2019-01-08 21:00,0.0,2956.0,4083.0,0.0,29.0,0.0,1989.0,529.0,728.0
2019-01-08 22:00,0.0,2906.0,4082.0,0.0,30.0,0.0,2003.0,528.0,747.0
2019-01-08 23:00,0.0,2613.0,4081.0,0.0,31.0,0.0,1969.0,526.0,752.0
2019-01-09 00:00,0.0,2467.0,4082.0,0.0,35.0,0.0,1980.0,527.0,751.0
2019-01-09 01:00,0.0,2346.0,4086.0,0.0,36.0,0.0,1994.0,521.0,719.0
2019-01-09 02:00,0.0,2357.0,4085.0,0.0,32.0,0.0,1880.0,525.0,717.0
2019-01-09 03:00,0.0,2357.0,4086.0,0.0,24.0,0.0,1812.0,529.0,725.0
2019-01-09 04:00,0.0,2696.0,4086.0,0.0,15.0,0.0,1877.0,536.0,731.0
2019-01-09 05:00,0.0,3063.0,4086.0,0.0,17.0,0.0,1850.0,551.0,775.0
2019-01-09 06:00,0.0,3783.0,4086.0,0.0,23.0,0.0,1722.0,556.0,847.0
2019-01-09 07:00,0.0,4112.0,4083.0,0.0,34.0,0.0,1707.0,565.0,882.0
2019-01-09 08:00,0.0,4301.0,4082.0,0.0,38.0,73.0,1738.0,593.0,884.0
2019-01-09 09:00,0.0,4328.0,4076.0,0.0,34.0,265.0,1707.0,606.0,886.0
2019-01-09 10:00,0.0,4242.0,4084.0,0.0,25.0,602.0,1667.0,613.0,882.0
2019-01-09 11:00,0.0,3951.0,4088.0,0.0,16.0,767.0,1603.0,612.0,874.0
2019-01-09 12:00,0.0,3991.0,4084.0,0.0,19.0,727.0,1574.0,611.0,817.0
2019-01-09 13:00,0.0,3998.0,4080.0,0.0,27.0,516.0,1582.0,616.0,813.0
2019-01-09 14:00,0.0,3970.0,4084.0,0.0,34.0,256.0,1717.0,621.0,815.0
2019-01-09 15:00,0.0,3860.0,4087.0,0.0,37.0,55.0,1726.0,619.0,814.0
2019-01-09 16:00,0.0,4210.0,4090.0,0.0,36.0,0.0,1693.0,621.0,813.0
2019-01-09 17:00,0.0,4314.0,4093.0,0.0,33.0,0.0,1670.0,622.0,832.0
2019-01-09 18:00,0.0,3849.0,4092.0,0.0,27.0,0.0,1633.0,633.0,825.0
2019-01-09 19:00,0.0,3702.0,4091.0,0.0,27.0,0.0,1565.0,642.0,811.0
2019-01-09 20:00,0.0,3727.0,4090.0,0.0,27.0,0.0,1459.0,616.0,772.0
2019-01-09 21:00,0.0,3611.0,4090.0,0.0,29.0,0.0,1431.0,612.0,768.0
2019-01-09 22:00,0.0,3148.0,4090.0,0.0,30.0,0.0,1302.0,612.0,713.0
2019-01-09 23:00,0.0,3175.0,4091.0,0.0,30.0,0.0,1222.0,612.0,743.0
2019-01-10 00:00,0.0,2980.0,4092.0,0.0,31.0,0.0,1151.6666666666667,610.0,745.0
2019-01-10 01:00,0.0,2991.0,4091.0,0.0,34.0,0.0,1166.2222222222224,609.0,769.0
2019-01-10 02:00,0.0,3106.0,4092.0,0.0,33.0,0.0,1196.4074074074076,609.0,774.0
2019-01-10 03:00,0.0,3087.0,4093.0,0.0,36.0,0.0,1190.4691358024693,610.0,776.0
2019-01-10 04:00,0.0,3510.0,4093.0,0.0,39.0,0.0,1253.8230452674898,614.0,788.0
2019-01-10 05:00,0.0,3971.0,4093.0,0.0,39.0,0.0,1204.2743484224966,608.0,820.0
2019-01-10 06:00,0.0,4268.0,4090.0,0.0,34.0,0.0,877.0685871056241,627.0,870.0
2019-01-10 07:00,0.0,4506.0,4088.0,0.0,25.0,0.0,131.0,634.0,876.0
2019-01-10 08:00,0.0,4746.0,4090.0,0.0,18.0,43.0,777.3333333333334,638.0,875.0
2019-01-10 09:00,0.0,4793.0,4093.0,0.0,15.0,120.0,996.7777777777778,637.0,865.0
2019-01-10 10:00,0.0,4754.0,4092.0,0.0,20.0,184.0,1066.2592592592594,642.0,872.0
2019-01-10 11:00,0.0,4708.0,4091.0,0.0,26.0,250.0,1099.0864197530864,645.0,877.0
2019-01-10 12:00,0.0,4721.0,4090.0,0.0,30.0,285.0,1154.3621399176955,642.0,881.0
2019-01-10 13:00,0.0,4700.0,4088.0,12.0,36.0,196.0,1213.1207133058986,644.0,888.0
2019-01-10 14:00,0.0,4785.0,4087.0,0.0,36.0,102.0,1323.7069044352995,638.0,890.0
2019-01-10 15:00,0.0,4817.0,4088.0,0.0,35.0,17.0,1408.5689681450997,634.0,906.0
2019-01-10 16:00,0.0,4841.0,4090.0,0.0,33.0,0.0,1427.8563227150332,633.0,913.0
2019-01-10 17:00,0.0,4808.0,4090.0,0.0,31.0,0.0,1409.9521075716777,636.0,905.0
2019-01-10 18:00,0.0,4825.0,4091.0,0.0,29.0,0.0,1324.9840358572258,642.0,903.0
2019-01-10 19:00,0.0,4578.0,4089.0,0.0,28.0,0.0,1249.994678619075,631.0,816.0
2019-01-10 20:00,0.0,4375.0,4089.0,0.0,28.0,0.0,1151.6648928730249,615.0,792.0
2019-01-10 21:00,0.0,4353.0,4088.0,0.0,29.0,0.0,1078.5549642910082,615.0,806.0
2019-01-10 22:00,0.0,4336.0,4087.0,0.0,31.0,0.0,1014.5183214303361,616.0,822.0
2019-01-10 23:00,0.0,4175.0,4088.0,0.0,32.0,0.0,787.629580357584,611.0,817.0
2019-01-11 00:00,0.0,4043.0,4087.0,0.0,31.0,0.0,253.0,616.0,819.0
2019-01-11 01:00,0.0,3971.0,4087.0,0.0,30.0,0.0,353.0,619.0,802.0
2019-01-11 02:00,0.0,3740.0,4088.0,0.0,30.0,0.0,543.0,616.0,799.0
2019-01-11 03:00,0.0,3397.0,4088.0,0.0,31.0,0.0,563.0,619.0,796.0
2019-01-11 04:00,0.0,3870.0,4088.0,0.0,31.0,0.0,694.0,614.0,804.0
2019-01-11 05:00,0.0,4074.0,4087.0,0.0,31.0,0.0,509.0,616.0,832.0
2019-01-11 06:00,0.0,4231.0,4086.0,0.0,32.0,0.0,451.0,625.0,880.0
2019-01-11 07:00,0.0,4178.0,4091.0,0.0,32.0,0.0,535.0,624.0,880.0
2019-01-11 08:00,0.0,4320.0,4094.0,0.0,31.0,38.0,463.0,623.0,866.0
2019-01-11 09:00,0.0,4279.0,4091.0,0.0,28.0,172.0,506.0,623.0,858.0
2019-01-11 10:00,0.0,4191.0,4091.0,0.0,28.0,231.0,535.0,625.0,856.0
2019-01-11 11:00,0.0,3945.0,4088.0,0.0,29.0,229.0,628.0,627.0,848.0
2019-01-11 12:00,0.0,4280.0,4079.0,94.0,28.0,224.0,790.0,636.0,854.0
2019-01-11 13:00,0.0,4368.0,4078.0,13.0,30.0,181.0,903.0,645.0,898.0
2019-01-11 14:00,0.0,4370.0,4077.0,0.0,31.0,135.0,1041.0,643.0,866.0
2019-01-11 15:00,0.0,4017.0,4078.0,0.0,30.0,38.0,1176.0,640.0,815.0
2019-01-11 16:00,0.0,4004.0,4081.0,0.0,30.0,0.0,1182.0,646.0,808.0
2019-01-11 17:00,0.0,4043.0,4087.0,0.0,31.0,0.0,1132.0,644.0,843.0
2019-01-11 18:00,0.0,4040.0,4088.0,0.0,30.0,0.0,932.0,637.0,834.0
2019-01-11 19:00,0.0,4059.0,4089.0,0.0,29.0,0.0,860.0,625.0,803.0
2019-01-11 20:00,0.0,4015.0,4088.0,0.0,30.0,0.0,746.0,610.0,812.0
2019-01-11 21:00,0.0,3952.0,4087.0,0.0,30.0,0.0,653.0,610.0,802.0
2019-01-11 22:00,0.0,3954.0,4087.0,0.0,31.0,0.0,663.0,606.0,836.0
2019-01-11 23:00,0.0,3266.0,4085.0,0.0,31.0,0.0,661.0,610.0,805.0
2019-01-12 00:00,0.0,2593.0,4087.0,0.0,29.0,0.0,791.0,611.0,773.0
2019-01-12 01:00,0.0,2575.0,4087.0,0.0,28.0,0.0,838.0,609.0,730.0
2019-01-12 02:00,0.0,2622.0,4086.0,0.0,29.0,0.0,583.0,609.0,737.0
2019-01-12 03:00,0.0,2479.0,4087.0,0.0,31.0,0.0,870.0,612.0,748.0
2019-01-12 04:00,0.0,2369.0,4088.0,0.0,32.0,0.0,1225.0,611.0,731.0
2019-01-12 05:00,0.0,2456.0,4089.0,0.0,34.0,0.0,1396.0,612.0,726.0
2019-01-12 06:00,0.0,2529.0,4088.0,0.0,32.0,0.0,1526.0,631.0,765.0
2019-01-12 07:00,0.0,2655.0,4088.0,0.0,25.0,0.0,1556.0,636.0,819.0
2019-01-12 08:00,0.0,2750.0,4085.0,0.0,20.0,47.0,1699.0,637.0,868.0
2019-01-12 09:00,0.0,2693.0,4076.0,0.0,19.0,95.0,1867.0,633.0,871.0
2019-01-12 10:00,0.0,2725.0,4074.0,0.0,26.0,121.0,1963.0,640.0,842.0
2019-01-12 11:00,0.0,2703.0,4074.0,0.0,31.0,113.0,2058.0,640.0,881.0
2019-01-12 12:00,0.0,2733.0,4074.0,0.0,31.0,76.0,2016.0,640.0,903.0
2019-01-12 13:00,0.0,2811.0,4072.0,0.0,32.0,58.0,2072.0,639.0,895.0
