,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
0,2019-01-01 00:00:00,346.46,1472.0,434.0,938.0,0.0,543.0,320.0,22.0
1,2019-01-01 01:00:00,370.54,1470.0,427.0,795.0,0.0,441.0,320.0,21.0
2,2019-01-01 02:00:00,386.67,1470.0,428.0,715.0,0.0,367.0,331.0,25.0
3,2019-01-01 03:00:00,431.3,1407.0,429.0,336.0,0.0,346.0,339.0,29.0
4,2019-01-01 04:00:00,421.8,1289.0,430.0,244.0,0.0,413.0,335.0,31.0
5,2019-01-01 05:00:00,417.74,1289.0,432.0,233.0,0.0,449.0,336.0,30.0
6,2019-01-01 06:00:00,427.15,1433.0,446.0,332.0,0.0,404.0,331.0,29.0
7,2019-01-01 07:00:00,434.32,1469.0,560.0,299.0,0.0,405.0,324.0,29.0
8,2019-01-01 08:00:00,422.49,1456.0,888.0,306.0,53.0,373.0,332.0,31.0
9,2019-01-01 09:00:00,395.39,1432.0,1094.0,400.0,196.0,341.0,326.0,28.0
10,2019-01-01 10:00:00,388.0,1430.0,1153.0,394.0,303.0,304.0,330.0,28.0
11,2019-01-01 11:00:00,385.56,1381.0,1077.0,407.0,348.0,223.0,334.0,29.0
12,2019-01-01 12:00:00,363.97,1427.0,1170.0,748.0,358.0,149.0,335.0,31.0
13,2019-01-01 13:00:00,390.27,1471.0,1189.0,559.0,351.0,97.0,340.0,32.0
14,2019-01-01 14:00:00,409.33,1329.0,1146.0,310.0,310.0,82.0,339.0,31.0
15,2019-01-01 15:00:00,416.13,1315.0,1156.0,301.0,235.0,104.0,330.0,30.0
16,2019-01-01 16:00:00,427.69,1470.0,1262.0,399.0,87.0,164.0,333.0,32.0
17,2019-01-01 17:00:00,392.29,1490.0,1382.0,745.0,1.0,253.0,334.0,32.0
18,2019-01-01 18:00:00,363.29,1624.0,1384.0,1211.0,0.0,272.0,334.0,31.0
19,2019-01-01 19:00:00,341.63,1717.0,1386.0,1617.0,0.0,285.0,337.0,31.0
20,2019-01-01 20:00:00,335.45,1748.0,1378.0,1729.0,0.0,308.0,340.0,32.0
21,2019-01-01 21:00:00,363.55,1661.0,1392.0,1119.0,0.0,398.0,337.0,31.0
22,2019-01-01 22:00:00,408.62,1636.0,1190.0,525.0,0.0,449.0,333.0,31.0
23,2019-01-01 23:00:00,409.14,1566.0,946.0,395.0,0.0,535.0,335.0,31.0
24,2019-01-02 00:00:00,382.93,1366.0,626.0,222.0,0.0,785.0,333.0,32.0
25,2019-01-02 01:00:00,363.54,1303.0,641.0,169.0,0.0,951.0,331.0,32.0
26,2019-01-02 02:00:00,341.17,1140.0,666.0,173.0,0.0,976.0,328.0,31.0
27,2019-01-02 03:00:00,330.8,1140.0,671.0,178.0,0.0,1074.0,328.0,29.0
28,2019-01-02 04:00:00,332.31,1139.0,727.0,178.0,0.0,1071.0,322.0,31.0
29,2019-01-02 05:00:00,330.48,1140.0,808.0,179.0,0.0,1106.0,314.0,28.0
30,2019-01-02 06:00:00,349.32,1271.0,940.0,201.0,0.0,1047.0,320.0,28.0
31,2019-01-02 07:00:00,363.07,1604.0,1363.0,607.0,0.0,866.0,323.0,28.0
32,2019-01-02 08:00:00,353.01,1740.0,1618.0,1028.0,56.0,697.0,318.0,24.0
33,2019-01-02 09:00:00,332.18,1756.0,1634.0,1375.0,198.0,574.0,316.0,21.0
34,2019-01-02 10:00:00,341.52,1757.0,1600.0,1155.0,297.0,529.0,319.0,20.0
35,2019-01-02 11:00:00,359.7,1757.0,1668.0,898.0,352.0,445.0,320.0,20.0
36,2019-01-02 12:00:00,367.31,1757.0,1670.0,771.0,370.0,436.0,325.0,20.0
37,2019-01-02 13:00:00,378.88,1756.0,1631.0,601.0,362.0,452.0,324.0,21.0
38,2019-01-02 14:00:00,385.26,1756.0,1612.0,493.0,326.0,514.0,322.0,22.0
39,2019-01-02 15:00:00,373.55,1756.0,1629.0,694.0,239.0,555.0,325.0,22.0
40,2019-01-02 16:00:00,353.58,1756.0,1674.0,1018.0,89.0,675.0,328.0,22.0
41,2019-01-02 17:00:00,311.62,1756.0,1650.0,1555.0,2.0,977.0,322.0,24.0
42,2019-01-02 18:00:00,288.39,1756.0,1603.0,1555.0,0.0,1470.0,324.0,24.0
43,2019-01-02 19:00:00,276.86,1756.0,1631.0,1419.0,0.0,1894.0,326.0,24.0
44,2019-01-02 20:00:00,264.87,1757.0,1639.0,1368.0,0.0,2271.0,324.0,24.0
45,2019-01-02 21:00:00,265.09,1758.0,1614.0,1169.0,0.0,2453.0,327.0,24.0
46,2019-01-02 22:00:00,273.18,1757.0,1596.0,776.0,0.0,2619.0,327.0,23.0
47,2019-01-02 23:00:00,283.21,1757.0,1375.0,488.0,0.0,2589.0,326.0,23.0
48,2019-01-03 00:00:00,276.04,1587.0,942.0,290.0,0.0,2509.0,330.0,24.0
49,2019-01-03 01:00:00,257.41,1268.0,944.0,200.0,0.0,2391.0,326.0,23.0
50,2019-01-03 02:00:00,254.33,1179.0,965.0,158.0,0.0,2329.0,325.0,23.0
51,2019-01-03 03:00:00,262.18,1233.0,959.0,160.0,0.0,2273.0,330.0,23.0
52,2019-01-03 04:00:00,290.29,1480.0,1037.0,217.0,0.0,2155.0,329.0,22.0
53,2019-01-03 05:00:00,310.29,1709.0,1191.0,286.0,0.0,2109.0,329.0,21.0
54,2019-01-03 06:00:00,289.63,1758.0,1727.0,797.0,0.0,2233.0,325.0,21.0
55,2019-01-03 07:00:00,272.91,1758.0,2240.0,1246.0,0.0,2393.0,321.0,23.0
56,2019-01-03 08:00:00,266.92,1758.0,2592.0,1416.0,28.0,2509.0,321.0,22.0
57,2019-01-03 09:00:00,257.83,1757.0,2710.0,1729.0,108.0,2466.0,325.0,22.0
58,2019-01-03 10:00:00,262.13,1710.0,2716.0,1640.0,176.0,2246.0,332.0,24.0
59,2019-01-03 11:00:00,275.38,1672.0,2705.0,1554.0,223.0,1789.0,332.0,24.0
60,2019-01-03 12:00:00,296.5,1710.0,2648.0,1512.0,227.0,1277.0,336.0,24.0
61,2019-01-03 13:00:00,316.2,1734.0,2678.0,1452.0,231.0,891.0,335.0,24.0
62,2019-01-03 14:00:00,332.15,1754.0,2599.0,1392.0,216.0,638.0,327.0,24.0
63,2019-01-03 15:00:00,322.29,1757.0,2737.0,1718.0,149.0,613.0,331.0,25.0
64,2019-01-03 16:00:00,302.36,1757.0,2700.0,2104.0,54.0,803.0,324.0,24.0
65,2019-01-03 17:00:00,273.14,1757.0,2636.0,2594.0,1.0,1167.0,331.0,24.0
66,2019-01-03 18:00:00,274.06,1759.0,3067.0,2374.0,0.0,1514.0,332.0,25.0
67,2019-01-03 19:00:00,274.72,1758.0,3000.0,1993.0,0.0,1846.0,333.0,24.0
68,2019-01-03 20:00:00,271.96,1758.0,3006.0,1948.0,0.0,1979.0,336.0,22.0
69,2019-01-03 21:00:00,278.09,1758.0,2868.0,1675.0,0.0,2013.0,330.0,22.0
70,2019-01-03 22:00:00,278.48,1758.0,2081.0,1246.0,0.0,2168.0,333.0,22.0
71,2019-01-03 23:00:00,277.73,1752.0,1683.0,1141.0,0.0,2149.0,335.0,22.0
72,2019-01-04 00:00:00,274.99,1554.0,1326.0,618.0,0.0,2274.0,332.0,23.0
73,2019-01-04 01:00:00,265.28,1393.0,1108.0,373.0,0.0,2363.0,326.0,23.0
74,2019-01-04 02:00:00,276.65,1402.0,1143.0,305.0,0.0,2228.0,328.0,24.0
75,2019-01-04 03:00:00,292.73,1455.0,1225.0,395.0,0.0,1948.0,326.0,24.0
76,2019-01-04 04:00:00,312.74,1541.0,1164.0,317.0,0.0,1794.0,326.0,24.0
77,2019-01-04 05:00:00,322.6,1545.0,1301.0,301.0,0.0,1675.0,328.0,23.0
78,2019-01-04 06:00:00,336.46,1724.0,1755.0,545.0,0.0,1490.0,325.0,21.0
79,2019-01-04 07:00:00,340.55,1756.0,2282.0,695.0,0.0,1356.0,323.0,20.0
80,2019-01-04 08:00:00,321.11,1756.0,3013.0,1312.0,39.0,1202.0,324.0,23.0
81,2019-01-04 09:00:00,314.58,1756.0,2966.0,1458.0,160.0,1082.0,328.0,23.0
82,2019-01-04 10:00:00,304.81,1756.0,2952.0,1636.0,258.0,1052.0,328.0,23.0
83,2019-01-04 11:00:00,308.03,1757.0,2998.0,1651.0,312.0,908.0,331.0,24.0
84,2019-01-04 12:00:00,330.82,1755.0,2967.0,1179.0,326.0,808.0,333.0,24.0
85,2019-01-04 13:00:00,328.57,1755.0,2812.0,1247.0,317.0,780.0,333.0,24.0
86,2019-01-04 14:00:00,340.93,1756.0,3012.0,1232.0,277.0,590.0,332.0,23.0
87,2019-01-04 15:00:00,350.14,1756.0,2980.0,1175.0,182.0,553.0,330.0,24.0
88,2019-01-04 16:00:00,342.36,1756.0,2913.0,1375.0,73.0,618.0,327.0,23.0
89,2019-01-04 17:00:00,312.32,1756.0,2870.0,1946.0,2.0,791.0,330.0,26.0
90,2019-01-04 18:00:00,299.76,1755.0,2911.0,2089.0,0.0,978.0,339.0,32.0
91,2019-01-04 19:00:00,302.7,1755.0,2861.0,1850.0,0.0,1131.0,336.0,33.0
92,2019-01-04 20:00:00,308.1,1756.0,2666.0,1623.0,0.0,1178.0,338.0,32.0
93,2019-01-04 21:00:00,307.07,1756.0,2605.0,1539.0,0.0,1277.0,335.0,31.0
94,2019-01-04 22:00:00,307.48,1755.0,2175.0,1413.0,0.0,1308.0,331.0,31.0
95,2019-01-04 23:00:00,312.46,1755.0,1848.0,1294.0,0.0,1258.0,328.0,31.0
96,2019-01-05 00:00:00,351.19,1755.0,1330.0,647.0,0.0,1153.0,334.0,31.0
97,2019-01-05 01:00:00,379.54,1755.0,1284.0,404.0,0.0,1006.0,334.0,33.0
98,2019-01-05 02:00:00,379.11,1659.0,1202.0,287.0,0.0,1037.0,331.0,33.0
99,2019-01-05 03:00:00,380.55,1632.0,1215.0,296.0,0.0,979.0,335.0,32.0
100,2019-01-05 04:00:00,372.74,1638.0,1191.0,361.0,0.0,1012.0,338.0,33.0
101,2019-01-05 05:00:00,361.65,1637.0,1177.0,334.0,0.0,1177.0,337.0,30.0
102,2019-01-05 06:00:00,340.48,1630.0,1311.0,427.0,0.0,1379.0,336.0,29.0
103,2019-01-05 07:00:00,323.86,1630.0,1495.0,555.0,0.0,1537.0,341.0,32.0
104,2019-01-05 08:00:00,296.0,1630.0,1775.0,965.0,54.0,1674.0,336.0,32.0
105,2019-01-05 09:00:00,284.72,1675.0,1781.0,1290.0,207.0,1525.0,339.0,31.0
106,2019-01-05 10:00:00,294.11,1709.0,2001.0,1296.0,314.0,1300.0,343.0,31.0
107,2019-01-05 11:00:00,317.79,1757.0,2053.0,1115.0,368.0,981.0,344.0,32.0
108,2019-01-05 12:00:00,348.86,1755.0,2050.0,760.0,384.0,724.0,346.0,33.0
109,2019-01-05 13:00:00,358.73,1756.0,1969.0,782.0,378.0,541.0,345.0,33.0
110,2019-01-05 14:00:00,374.06,1741.0,1842.0,651.0,340.0,458.0,345.0,33.0
111,2019-01-05 15:00:00,376.88,1708.0,1926.0,666.0,254.0,457.0,341.0,32.0
112,2019-01-05 16:00:00,338.68,1759.0,2081.0,1366.0,101.0,593.0,343.0,32.0
113,2019-01-05 17:00:00,312.23,1716.0,1980.0,1733.0,3.0,775.0,344.0,33.0
114,2019-01-05 18:00:00,310.45,1756.0,2154.0,1866.0,0.0,781.0,337.0,33.0
115,2019-01-05 19:00:00,303.33,1756.0,2197.0,2007.0,0.0,809.0,341.0,34.0
116,2019-01-05 20:00:00,318.23,1756.0,2064.0,1570.0,0.0,891.0,339.0,33.0
117,2019-01-05 21:00:00,316.87,1757.0,2010.0,1374.0,0.0,1106.0,341.0,33.0
118,2019-01-05 22:00:00,336.96,1757.0,1644.0,818.0,0.0,1238.0,335.0,34.0
119,2019-01-05 23:00:00,317.33,1483.0,1021.0,638.0,0.0,1294.0,333.0,33.0
120,2019-01-06 00:00:00,279.88,1068.0,603.0,344.0,0.0,1382.0,335.0,33.0
121,2019-01-06 01:00:00,262.53,990.0,449.0,244.0,0.0,1523.0,332.0,33.0
122,2019-01-06 02:00:00,249.91,936.0,450.0,202.0,0.0,1635.0,334.0,34.0
123,2019-01-06 03:00:00,249.51,952.0,447.0,152.0,0.0,1724.0,332.0,34.0
124,2019-01-06 04:00:00,258.8,956.0,445.0,155.0,0.0,1596.0,332.0,33.0
125,2019-01-06 05:00:00,273.49,953.0,446.0,153.0,0.0,1406.0,329.0,32.0
126,2019-01-06 06:00:00,270.95,947.0,446.0,193.0,0.0,1382.0,331.0,30.0
127,2019-01-06 07:00:00,261.76,944.0,445.0,267.0,0.0,1417.0,334.0,31.0
128,2019-01-06 08:00:00,245.18,958.0,448.0,410.0,57.0,1480.0,337.0,33.0
129,2019-01-06 09:00:00,244.11,1140.0,534.0,710.0,205.0,1474.0,339.0,32.0
130,2019-01-06 10:00:00,247.33,1180.0,691.0,839.0,308.0,1346.0,338.0,32.0
131,2019-01-06 11:00:00,248.28,1180.0,681.0,853.0,371.0,1246.0,338.0,32.0
132,2019-01-06 12:00:00,247.04,1180.0,673.0,922.0,384.0,1188.0,335.0,33.0
133,2019-01-06 13:00:00,267.82,1180.0,704.0,597.0,371.0,1171.0,336.0,33.0
134,2019-01-06 14:00:00,264.34,1169.0,644.0,601.0,334.0,1213.0,339.0,32.0
135,2019-01-06 15:00:00,257.92,1088.0,655.0,669.0,251.0,1181.0,341.0,32.0
136,2019-01-06 16:00:00,264.77,1180.0,678.0,710.0,104.0,1363.0,337.0,32.0
137,2019-01-06 17:00:00,230.17,1180.0,696.0,1169.0,4.0,1676.0,338.0,32.0
138,2019-01-06 18:00:00,218.23,1180.0,761.0,1353.0,0.0,1821.0,337.0,32.0
139,2019-01-06 19:00:00,213.38,1180.0,760.0,1343.0,0.0,1957.0,335.0,32.0
140,2019-01-06 20:00:00,207.55,1180.0,762.0,1425.0,0.0,2038.0,331.0,32.0
141,2019-01-06 21:00:00,207.19,1180.0,762.0,1338.0,0.0,2135.0,331.0,32.0
142,2019-01-06 22:00:00,214.81,1180.0,762.0,1036.0,0.0,2231.0,332.0,32.0
143,2019-01-06 23:00:00,221.6,1121.0,591.0,551.0,0.0,2289.0,332.0,33.0
144,2019-01-07 00:00:00,204.55,934.0,440.0,345.0,0.0,2270.0,335.0,32.0
145,2019-01-07 01:00:00,208.03,930.0,442.0,195.0,0.0,2336.0,339.0,33.0
146,2019-01-07 02:00:00,207.51,927.0,440.0,158.0,0.0,2374.0,339.0,33.0
147,2019-01-07 03:00:00,220.03,995.0,440.0,182.0,0.0,2280.0,333.0,33.0
148,2019-01-07 04:00:00,236.87,1079.0,523.0,209.0,0.0,2178.0,337.0,33.0
149,2019-01-07 05:00:00,262.9,1214.0,802.0,259.0,0.0,2063.0,337.0,31.0
150,2019-01-07 06:00:00,287.12,1572.0,1333.0,696.0,0.0,1972.0,337.0,31.0
151,2019-01-07 07:00:00,299.47,1733.0,1972.0,904.0,0.0,1920.0,335.0,32.0
152,2019-01-07 08:00:00,300.35,1758.0,2525.0,1093.0,58.0,1825.0,330.0,33.0
153,2019-01-07 09:00:00,288.58,1758.0,2614.0,1298.0,213.0,1796.0,334.0,32.0
154,2019-01-07 10:00:00,293.63,1757.0,2594.0,1186.0,322.0,1658.0,331.0,33.0
155,2019-01-07 11:00:00,302.09,1756.0,2645.0,1190.0,372.0,1391.0,336.0,36.0
156,2019-01-07 12:00:00,316.44,1756.0,2606.0,1118.0,384.0,1089.0,340.0,35.0
157,2019-01-07 13:00:00,338.58,1757.0,2625.0,871.0,374.0,875.0,335.0,35.0
158,2019-01-07 14:00:00,344.62,1756.0,2621.0,881.0,338.0,776.0,338.0,35.0
159,2019-01-07 15:00:00,350.19,1757.0,2636.0,879.0,255.0,761.0,334.0,37.0
160,2019-01-07 16:00:00,353.41,1756.0,2708.0,787.0,107.0,951.0,325.0,36.0
161,2019-01-07 17:00:00,305.71,1754.0,2695.0,1630.0,4.0,1239.0,332.0,36.0
162,2019-01-07 18:00:00,289.81,1755.0,2610.0,1769.0,0.0,1500.0,336.0,36.0
163,2019-01-07 19:00:00,291.63,1756.0,2574.0,1478.0,0.0,1728.0,341.0,36.0
164,2019-01-07 20:00:00,298.64,1757.0,2538.0,1085.0,0.0,1926.0,343.0,36.0
165,2019-01-07 21:00:00,303.52,1756.0,2204.0,807.0,0.0,2008.0,341.0,36.0
166,2019-01-07 22:00:00,307.02,1756.0,1881.0,649.0,0.0,2015.0,344.0,36.0
167,2019-01-07 23:00:00,300.65,1697.0,1367.0,489.0,0.0,2108.0,344.0,36.0
168,2019-01-08 00:00:00,273.29,1463.0,912.0,403.0,0.0,2221.0,344.0,36.0
169,2019-01-08 01:00:00,268.31,1348.0,880.0,194.0,0.0,2308.0,343.0,36.0
170,2019-01-08 02:00:00,262.63,1279.0,871.0,192.0,0.0,2286.0,343.0,36.0
171,2019-01-08 03:00:00,256.48,1214.0,877.0,197.0,0.0,2275.0,343.0,35.0
172,2019-01-08 04:00:00,265.95,1207.0,887.0,208.0,0.0,2084.0,339.0,36.0
173,2019-01-08 05:00:00,294.77,1366.0,1175.0,260.0,0.0,1901.0,328.0,35.0
174,2019-01-08 06:00:00,323.37,1665.0,1443.0,409.0,0.0,1760.0,313.0,33.0
175,2019-01-08 07:00:00,314.62,1757.0,2038.0,715.0,0.0,1848.0,312.0,35.0
176,2019-01-08 08:00:00,291.61,1756.0,2200.0,1162.0,62.0,1910.0,312.0,35.0
177,2019-01-08 09:00:00,291.99,1756.0,2364.0,1323.0,217.0,1637.0,304.0,36.0
178,2019-01-08 10:00:00,294.4,1756.0,2210.0,1341.0,319.0,1410.0,308.0,35.0
179,2019-01-08 11:00:00,302.27,1756.0,2165.0,1284.0,364.0,1219.0,307.0,33.0
180,2019-01-08 12:00:00,311.27,1689.0,2068.0,1157.0,375.0,1020.0,285.0,14.0
181,2019-01-08 13:00:00,333.5,1621.0,1945.0,828.0,362.0,821.0,285.0,14.0
182,2019-01-08 14:00:00,336.28,1543.0,2172.0,904.0,327.0,655.0,286.0,14.0
183,2019-01-08 15:00:00,344.34,1531.0,2153.0,841.0,247.0,638.0,302.0,29.0
184,2019-01-08 16:00:00,333.79,1609.0,2220.0,1170.0,105.0,737.0,305.0,30.0
185,2019-01-08 17:00:00,309.59,1543.0,2267.0,1596.0,4.0,806.0,312.0,36.0
186,2019-01-08 18:00:00,312.54,1729.0,2259.0,1668.0,0.0,938.0,315.0,36.0
187,2019-01-08 19:00:00,312.03,1756.0,2388.0,1504.0,0.0,1175.0,316.0,36.0
188,2019-01-08 20:00:00,307.61,1756.0,2239.0,1374.0,0.0,1381.0,313.0,36.0
189,2019-01-08 21:00:00,321.86,1756.0,2181.0,940.0,0.0,1497.0,308.0,36.0
190,2019-01-08 22:00:00,325.35,1756.0,1779.0,727.0,0.0,1584.0,306.0,35.0
191,2019-01-08 23:00:00,332.63,1597.0,1358.0,408.0,0.0,1514.0,308.0,35.0
192,2019-01-09 00:00:00,326.12,1309.0,1000.0,160.0,0.0,1438.0,304.0,34.0
193,2019-01-09 01:00:00,321.1,1264.0,923.0,134.0,0.0,1468.0,294.0,35.0
194,2019-01-09 02:00:00,304.1,1187.0,924.0,136.0,0.0,1582.0,292.0,34.0
195,2019-01-09 03:00:00,310.31,1176.0,951.0,136.0,0.0,1491.0,290.0,35.0
196,2019-01-09 04:00:00,336.66,1293.0,970.0,146.0,0.0,1315.0,285.0,34.0
197,2019-01-09 05:00:00,363.53,1432.0,1070.0,150.0,0.0,1165.0,285.0,33.0
198,2019-01-09 06:00:00,361.32,1752.0,1463.0,628.0,0.0,1080.0,278.0,30.0
199,2019-01-09 07:00:00,323.6,1758.0,2108.0,1262.0,0.0,1165.0,267.0,27.0
200,2019-01-09 08:00:00,319.69,1758.0,2192.0,1167.0,58.0,1301.0,265.0,31.0
201,2019-01-09 09:00:00,303.55,1759.0,2194.0,1315.0,207.0,1376.0,256.0,32.0
202,2019-01-09 10:00:00,301.92,1637.0,2127.0,1275.0,308.0,1155.0,256.0,34.0
203,2019-01-09 11:00:00,315.92,1561.0,2138.0,1081.0,356.0,900.0,252.0,35.0
204,2019-01-09 12:00:00,327.2,1499.0,2117.0,967.0,363.0,702.0,255.0,36.0
205,2019-01-09 13:00:00,333.87,1425.0,2091.0,782.0,362.0,667.0,260.0,36.0
206,2019-01-09 14:00:00,328.91,1444.0,2125.0,923.0,328.0,674.0,260.0,36.0
207,2019-01-09 15:00:00,348.99,1568.0,2015.0,735.0,249.0,739.0,269.0,37.0
208,2019-01-09 16:00:00,333.38,1657.0,2289.0,1121.0,107.0,896.0,274.0,36.0
209,2019-01-09 17:00:00,325.41,1700.0,2218.0,1132.0,4.0,1189.0,277.0,36.0
210,2019-01-09 18:00:00,320.57,1757.0,2204.0,1091.0,0.0,1406.0,279.0,35.0
211,2019-01-09 19:00:00,329.97,1758.0,2246.0,708.0,0.0,1614.0,269.0,37.0
212,2019-01-09 20:00:00,322.98,1758.0,2269.0,623.0,0.0,1842.0,273.0,37.0
213,2019-01-09 21:00:00,309.99,1757.0,1827.0,525.0,0.0,2130.0,280.0,36.0
214,2019-01-09 22:00:00,283.8,1620.0,1191.0,396.0,0.0,2443.0,278.0,36.0
215,2019-01-09 23:00:00,261.68,1504.0,1097.0,267.0,0.0,2821.0,272.0,35.0
216,2019-01-10 00:00:00,234.27,1163.0,908.0,72.0,0.0,2845.0,270.0,35.0
217,2019-01-10 01:00:00,247.85,1273.0,920.0,137.0,0.0,2720.0,273.0,35.0
218,2019-01-10 02:00:00,222.67,1077.0,882.0,81.0,0.0,2884.0,273.0,35.0
219,2019-01-10 03:00:00,212.37,986.0,892.0,83.0,0.0,2902.0,281.0,36.0
220,2019-01-10 04:00:00,252.37,1384.0,874.0,96.0,0.0,2859.0,281.0,35.0
221,2019-01-10 05:00:00,271.17,1737.0,1104.0,416.0,0.0,2879.0,279.0,36.0
222,2019-01-10 06:00:00,267.45,1756.0,1548.0,644.0,0.0,2945.0,280.0,36.0
223,2019-01-10 07:00:00,267.63,1757.0,2270.0,863.0,0.0,2998.0,281.0,36.0
224,2019-01-10 08:00:00,260.05,1758.0,2662.0,1128.0,57.0,3099.0,265.0,36.0
225,2019-01-10 09:00:00,254.47,1758.0,2666.0,1240.0,201.0,3042.0,264.0,35.0
226,2019-01-10 10:00:00,255.73,1757.0,2613.0,1181.0,293.0,2934.0,269.0,36.0
227,2019-01-10 11:00:00,258.06,1757.0,2643.0,1062.0,354.0,2919.0,273.0,36.0
228,2019-01-10 12:00:00,264.5,1751.0,2653.0,1023.0,379.0,2703.0,277.0,37.0
229,2019-01-10 13:00:00,283.73,1754.0,2670.0,700.0,371.0,2442.0,281.0,37.0
230,2019-01-10 14:00:00,278.61,1747.0,2491.0,776.0,335.0,2481.0,283.0,37.0
231,2019-01-10 15:00:00,267.78,1634.0,2358.0,837.0,251.0,2576.0,282.0,37.0
232,2019-01-10 16:00:00,260.88,1720.0,2374.0,1374.0,107.0,2562.0,284.0,36.0
233,2019-01-10 17:00:00,262.17,1729.0,2594.0,1392.0,5.0,2712.0,284.0,36.0
234,2019-01-10 18:00:00,247.0,1756.0,2838.0,1945.0,0.0,2878.0,285.0,36.0
235,2019-01-10 19:00:00,237.37,1754.0,2763.0,2124.0,0.0,3046.0,287.0,36.0
236,2019-01-10 20:00:00,260.9,1754.0,2519.0,1203.0,0.0,2973.0,276.0,36.0
237,2019-01-10 21:00:00,265.91,1754.0,2335.0,843.0,0.0,3097.0,275.0,36.0
238,2019-01-10 22:00:00,270.12,1754.0,2094.0,544.0,0.0,3174.0,278.0,36.0
239,2019-01-10 23:00:00,253.44,1754.0,1386.0,644.0,0.0,3252.0,293.0,36.0
240,2019-01-11 00:00:00,241.1,1694.0,943.0,635.0,0.0,3267.0,298.0,36.0
241,2019-01-11 01:00:00,247.52,1620.0,924.0,217.0,0.0,3334.0,308.0,36.0
242,2019-01-11 02:00:00,230.87,1447.0,921.0,72.0,0.0,3552.0,301.0,36.0
243,2019-01-11 03:00:00,209.0,1250.0,951.0,78.0,0.0,3705.0,308.0,36.0
244,2019-01-11 04:00:00,213.62,1298.0,951.0,144.0,0.0,3636.0,297.0,36.0
245,2019-01-11 05:00:00,232.47,1579.0,1068.0,359.0,0.0,3614.0,295.0,36.0
246,2019-01-11 06:00:00,245.06,1698.0,1698.0,613.0,0.0,3566.0,303.0,36.0
247,2019-01-11 07:00:00,247.25,1699.0,2681.0,1189.0,0.0,3403.0,310.0,36.0
248,2019-01-11 08:00:00,235.46,1699.0,2753.0,1738.0,63.0,3301.0,308.0,36.0
249,2019-01-11 09:00:00,238.19,1699.0,2747.0,1672.0,219.0,3083.0,319.0,36.0
250,2019-01-11 10:00:00,249.14,1699.0,2684.0,1414.0,320.0,2777.0,322.0,36.0
251,2019-01-11 11:00:00,269.74,1700.0,2732.0,1083.0,367.0,2378.0,318.0,36.0
252,2019-01-11 12:00:00,285.36,1697.0,2602.0,919.0,386.0,2000.0,326.0,36.0
253,2019-01-11 13:00:00,301.15,1735.0,2584.0,903.0,378.0,1661.0,325.0,36.0
254,2019-01-11 14:00:00,311.0,1751.0,2611.0,910.0,345.0,1475.0,323.0,35.0
255,2019-01-11 15:00:00,321.01,1753.0,2567.0,821.0,266.0,1410.0,319.0,34.0
256,2019-01-11 16:00:00,319.47,1754.0,2560.0,880.0,119.0,1533.0,318.0,33.0
257,2019-01-11 17:00:00,300.66,1756.0,2654.0,1227.0,6.0,1771.0,321.0,33.0
258,2019-01-11 18:00:00,276.64,1757.0,2701.0,1650.0,0.0,2040.0,328.0,34.0
259,2019-01-11 19:00:00,283.84,1757.0,2703.0,1205.0,0.0,2264.0,334.0,34.0
260,2019-01-11 20:00:00,281.84,1757.0,2678.0,1082.0,0.0,2434.0,337.0,33.0
261,2019-01-11 21:00:00,272.58,1757.0,2226.0,1039.0,0.0,2600.0,335.0,33.0
262,2019-01-11 22:00:00,275.78,1758.0,1874.0,764.0,0.0,2666.0,334.0,34.0
263,2019-01-11 23:00:00,272.84,1679.0,1434.0,416.0,0.0,2798.0,331.0,33.0
264,2019-01-12 00:00:00,254.84,1479.0,918.0,223.0,0.0,2835.0,330.0,33.0
265,2019-01-12 01:00:00,234.11,1173.0,909.0,69.0,0.0,2819.0,324.0,34.0
266,2019-01-12 02:00:00,231.83,1144.0,910.0,70.0,0.0,2805.0,324.0,34.0
267,2019-01-12 03:00:00,238.09,1169.0,885.0,73.0,0.0,2701.0,327.0,34.0
268,2019-01-12 04:00:00,240.16,1157.0,877.0,77.0,0.0,2622.0,327.0,34.0
269,2019-01-12 05:00:00,252.14,1170.0,879.0,75.0,0.0,2415.0,321.0,34.0
270,2019-01-12 06:00:00,266.69,1250.0,998.0,69.0,0.0,2345.0,323.0,33.0
271,2019-01-12 07:00:00,292.63,1574.0,1321.0,193.0,0.0,2373.0,329.0,33.0
272,2019-01-12 08:00:00,281.56,1684.0,1487.0,597.0,64.0,2366.0,337.0,34.0
273,2019-01-12 09:00:00,284.23,1757.0,1681.0,797.0,225.0,2122.0,338.0,33.0
274,2019-01-12 10:00:00,300.01,1756.0,1832.0,830.0,330.0,1654.0,337.0,34.0
275,2019-01-12 11:00:00,330.06,1756.0,1895.0,681.0,376.0,1154.0,331.0,34.0
276,2019-01-12 12:00:00,345.89,1754.0,1931.0,758.0,390.0,777.0,332.0,34.0
277,2019-01-12 13:00:00,370.04,1715.0,1769.0,450.0,381.0,672.0,323.0,34.0
278,2019-01-12 14:00:00,395.38,1643.0,1677.0,207.0,346.0,548.0,322.0,34.0
279,2019-01-12 15:00:00,410.67,1651.0,1676.0,140.0,267.0,522.0,323.0,34.0
